,year,iso3c,country,pop,labor_force,gdp_ppp_c,gdp_ppp,gdp,gdp_c,hours_worked,total_hours,hours_per_employed,gdp_over_k_hours_worked,gdp_ppp_over_k_hours_worked,gdp_over_pop,gdp_ppp_over_pop,gdp_ppp_over_labor_force,gdp_ppp_over_pop_c,gdp_over_pop_c,gdp_ppp_over_k_hours_worked_c,continent,penn_hours_worked_over_pop,hours_worked_over_pop,hours_worked_over_pop_combined,hours_worked_over_pop_predicted,hours_worked_over_pop_modelled
15841,2019,CZE,Czechia,10671870.0,5421467.0,437437033854.299,471832683013.544,252548179964.897,215640347578.637,1786.03344465839,9698776001.85508,1786.033445,26039.18060553128,48648.68339296596,23664.84786311087,44212.746502116686,87030.44452978206,40989.72662282234,20206.425638490444,45102.29267802769,4.0,916.6532702306056,908.8169179211404,908.8169179211404,769.8997156015873,908.8169179211404
15842,2019,DEU,Germany,83092962.0,44433744.0,4476576546258.33,4769330270278.43,3888226035921.49,3596645827007.44,1372.15252777348,62126950010.256,1372.152528,62585.17495675574,76767.49413082571,46793.6867615995,57397.5238754689,107335.77324203042,53874.31665100987,43284.60245534922,72055.30845340597,4.0,743.5004390988998,747.6800503303276,747.6800503303276,769.8268824736707,747.6800503303276
15845,2019,DNK,Denmark,5814422.0,3032098.0,330340363092.738,348345887697.179,346498737961.635,332602543274.049,1371.38626775091,4121674000.74864,1371.386268,84067.47789822744,84515.63312234476,59592.98068864541,59910.66484289909,114886.09131274089,56813.96415546343,57203.02779434465,80147.13512828444,4.0,710.8503854290902,708.8708044838576,708.8708044838576,756.4654416370377,708.8708044838576
15857,2019,ESP,Spain,47134837.0,23139046.0,1922264001275.94,2031924786124.0,1394320055129.38,1323918490148.05,1677.46307562918,34106347007.5396,1677.463076,40881.54192593975,59576.14826574126,29581.51855132924,43108.768703793336,87813.68022363583,40782.23504360352,28087.897920343927,56360.88792654931,4.0,716.849839864335,723.5910672087314,723.5910672087314,769.8311944599774,723.5910672087314
15858,2019,EST,Estonia,1326898.0,700314.0,47971916545.3017,51758530501.7635,31081901909.2151,26895658710.6379,1694.39617724409,1110846133.6412,1694.396177,27980.384472629816,46593.78912550759,23424.48470735136,39007.16596284228,73907.60501969616,36153.43194827462,20269.575137378983,43185.023643244254,4.0,912.3699676047036,837.1752264614161,837.1752264614161,769.8311944599774,837.1752264614161
15862,2019,FIN,Finland,5521606.0,2758855.0,268258580618.648,286083006031.576,268514916972.544,254744159687.5,1538.37118618515,4114066062.7198,1538.371186,65267.52679198092,69537.7764163678,48629.85822830242,51811.55736783392,103696.28198349533,48583.43398979355,46135.88142426315,65205.219490642514,4.0,768.7867948623946,745.0850464013188,745.0850464013188,769.8268824736707,745.0850464013188
15864,2019,FRA,France,67388001.0,30652293.0,3094645337796.63,3403158794112.95,2728870246705.83,2616812485718.01,1518.15725565889,43259891009.72,1518.157256,63080.83961868245,78667.76163047427,40494.89829362693,50500.96075876995,111024.60733077784,45922.79473903121,38832.02420143031,71536.13348450875,4.0,637.5384299469505,641.9524302215168,641.9524302215168,692.8348610252581,641.9524302215168
15868,2019,GBR,United Kingdom,66836327.0,34695933.0,3147202702424.27,3294275210238.63,2857057847953.02,3174163743964.48,1537.04327841863,50406696429.04964,1537.043278,56680.12487139473,65353.92008630271,42747.08046049599,49288.693112035166,94947.01324903498,47088.20552667818,47491.59456300584,62436.202436994485,4.0,814.6444871763441,754.1811271144454,754.1811271144454,747.167393964277,754.1811271144454
15876,2019,GRC,Greece,10721582.0,4735273.0,318662418917.774,334040612947.244,205257014892.498,203912718651.88,1917.59521022887,9112329981.32597,1917.59521,22525.195566132283,36658.09004193201,19144.28438755568,31155.907117741022,70543.05273365317,29721.585762042763,19018.90212208236,34970.46524553144,4.0,823.4695125229065,849.9053573741235,849.9053573741235,769.8311944599774,849.9053573741235
15885,2019,HRV,Croatia,4065253.0,1781597.0,119305078241.127,128413320383.801,61329267533.1316,57774381400.8875,1822.50118501778,3116435000.478672,1837.765528,19679.30264026417,41205.19772242233,15086.21173962152,31588.026719075293,72077.64740499732,29347.51619176641,14211.755430938125,38282.54984390889,4.0,805.9111356474367,766.6029643121036,766.6029643121036,769.8311944599774,766.6029643121036
15887,2019,HUN,Hungary,9771141.0,4748584.0,318985383333.043,338526704386.226,164020460331.659,147383974295.866,1722.2,8120392000.816468,1722.223436,20198.588973927304,41688.468284805545,16786.21363990746,34645.56538343127,71290.03180447604,32645.663728836076,15083.599171874195,39282.01782635253,4.0,839.3199498777763,831.0587270019405,831.0587270019405,769.8311944599774,831.0587270019405
15899,2019,ISL,Iceland,360563.0,220983.0,20402157612.7481,21492456562.302,24663643101.958,20718599700.5166,1480.14822134387,299581999.93039995,1480.148221,82326.85244002628,71741.48168880377,68403.14480952843,59608.04786487243,97258.4160876719,56584.168682721465,57461.80196114577,68102.08095776118,4.0,825.1597667306305,830.8728292431557,830.8728292431557,794.0088210480251,830.8728292431557
15900,2019,ISR,Israel,9054000.0,4125006.0,372581215020.769,370643684587.184,402470513619.148,358460252733.588,1893.51002263904,8046113001.533824,1893.510023,50020.4898368225,46064.93651239157,44452.232562309255,40937.00956341772,89852.88375027431,41151.00673964756,39591.36875785156,46305.739796314585,3.0,943.5253913238024,888.6804728886485,888.6804728886485,868.0541530520038,888.6804728886485
15901,2019,ITA,Italy,59729081.0,25907430.0,2552764174037.99,2735578306593.91,2011302198827.41,1918157617381.17,1710.18095271704,43616284007.2167,1710.180953,46113.56158847972,62719.19694353798,33673.75096274141,45799.7722515421,105590.49302049296,42739.04991168356,32114.29985639943,58527.77768999332,4.0,726.1797629374354,730.2353104548301,730.2353104548301,763.7008393379449,730.2353104548301
15904,2019,JPN,Japan,126633000.0,69045531.0,5274812506894.3,5352898831239.87,5117993853016.51,4564332550094.45,1644.0,112803060000.0,1644.0,45371.05512045959,47453.4895705832,40415.95676495471,42270.96279200422,77527.08616637143,41654.32791526932,36043.78440133654,46761.253700868576,3.0,932.8099630455924,890.7872355547132,890.7872355547132,902.3041376863908,890.7872355547132
15911,2019,KOR,"Korea, Rep.",51764822.0,28808833.0,2213390819401.97,2247126566530.9,1651422932447.77,1637850078348.95,1967.0,53204197003.4487,1961.611381,31039.33571896076,42235.88914207729,31902.416904819456,43410.30220350994,78001.30489599839,42758.59036860921,31640.21462971417,41601.80858022344,3.0,1035.5897224872783,1027.806045647152,1027.806045647152,1036.564146921275,1027.806045647152
15926,2019,LTU,Lithuania,2794137.0,1475085.0,103898457632.234,111647028078.168,54760617012.9166,48198076541.4695,1665.38172630321,2312452472.5834923,1665.381726,23680.753512627896,48280.78821158861,19598.400870435704,39957.60697423498,75688.53867957983,37184.45360132091,17249.718443107657,44929.98617876792,4.0,942.8475486659964,827.6088368549904,827.6088368549904,769.8311944599774,827.6088368549904
15927,2019,LUX,Luxembourg,620001.0,315771.0,71016462641.5494,74116009776.9996,69825641851.0104,66172102156.1277,1492.70621843155,691834999.799986,1492.706218,100928.17199360752,107129.60431089354,112621.82133740172,119541.75844393736,234714.42842122805,114542.49693395558,106729.0248824239,102649.42170037756,4.0,1126.396314761486,1115.8611031272303,1115.8611031272303,1060.7626952438395,1115.8611031272303
15928,2019,LVA,Latvia,1913822.0,988868.0,59402507231.8887,63017938721.1805,34343961072.8229,30754814155.864,1631.07548369358,1464810173.462976,1631.075484,23446.014845479884,43021.232281722216,17945.22221649814,32927.79512471928,63727.3515991826,31038.679266874715,16069.840432320249,40553.04114351862,4.0,876.94897885901,765.3847502343352,765.3847502343352,769.8311944599774,765.3847502343352
15960,2019,NLD,Netherlands,17344874.0,9466453.0,984911971364.286,1044307496284.8,910194347568.61,840250428566.882,1441.07544424816,13867468997.612,1441.075444,65635.2177693959,75306.27949949853,52476.27325333179,60208.42217042338,110316.6620364354,56784.03725298241,48443.732054028296,71023.19619635632,4.0,796.3563954687253,799.5139657752486,799.5139657752486,790.0315842127077,799.5139657752486
15961,2019,NOR,Norway,5347896.0,2825244.0,347524220033.9,373905511996.008,408742840909.091,410249333471.117,1418.54724964739,4023000001.0,1418.54725,101601.5015678572,92941.96169601442,76430.58894733386,69916.37683231088,132344.5026326958,64983.35420769215,76712.28712583733,86384.34500311103,4.0,734.2967186677653,752.2584584666567,752.2584584666567,751.8816150768389,752.2584584666567
15964,2019,NZL,New Zealand,4979200.0,2834605.0,215462765153.687,228308384702.315,213091987153.092,202939087501.525,1783.0,4762571300.0,1783.0,44743.05448258423,47938.05075470786,42796.43058183885,45852.42302022714,80543.28017565586,43272.56690907917,40757.36815181656,45240.84818503127,5.0,932.0970353438772,956.493272011568,956.493272011568,915.5397821737428,956.493272011568
15974,2019,POL,Poland,37965475.0,18327422.0,1258926207096.21,1327882140981.71,596058473058.766,571503382411.46,1782.62521918646,29231310078.640102,1782.625219,20391.096788177063,45426.70641204069,15700.013579673796,34976.04444516261,72453.29654010858,33159.764420074025,15053.239355268435,43067.7312686075,4.0,862.6512672346354,769.9445372049238,769.9445372049238,769.8311944599774,769.9445372049238
15978,2019,PRT,Portugal,10286263.0,5264058.0,359460265041.436,383670283688.324,239986922638.897,222362381347.62,1743.93031905266,8637338083.943201,1743.930319,27784.824480244944,44419.96827721338,23330.81728893156,37299.28776741602,72884.88912704305,34945.6615139469,21617.41162437904,41617.01921911244,4.0,904.6697196296228,839.6964071347584,839.6964071347584,769.8311944599774,839.6964071347584
16005,2019,SVK,Slovak Republic,5454147.0,2741604.0,174839771021.617,182459176358.517,105710052464.625,99487573316.907,1691.98630781248,4137228000.45852,1691.986308,25550.937113668715,44101.79384319536,19381.59211048492,33453.29276209772,66551.98065020221,32056.299733325304,18240.7209260966,42260.12465405336,4.0,766.8245323613235,758.5472119578955,758.5472119578955,762.1524490755662,758.5472119578955
16006,2019,SVN,Slovenia,2088385.0,1028559.0,81518507202.3676,87897474626.7363,54331588482.3048,50383106847.7508,1601.43410982413,1675012000.1839497,1601.43411,32436.53685844526,52475.72830348881,26016.07868391355,42088.7310657452,85456.91071366475,39034.23324835584,24125.39203631074,48667.416826515415,4.0,802.1982219010135,802.0609227627807,802.0609227627807,770.7694440256445,802.0609227627807
16007,2019,SWE,Sweden,10278887.0,5456623.0,543245028479.227,579773428115.642,533879529188.454,549821281946.735,1453.42360181864,7366532184.376801,1453.423602,72473.65732287499,78703.71208656982,51939.429744529145,56404.30020445229,106251.32579539432,52850.56917925326,53490.351819874566,73745.01527752231,4.0,800.0707245271022,716.6663262643904,716.6663262643904,735.659801536454,716.6663262643904
